x,y,z,date,designator,x_led,y_led,time_delta
0.0,0.0,0.0,2023-08-27T12:01:01.614000+00:00,U41,-923.0,231.0,
0.0,0.0,0.0,2023-08-27T12:01:01.994000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:02.354000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:02.654000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:02.894000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:03.174000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:03.554000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:03.754000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:04.174000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:01:04.494000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:04.754000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:05.194000+00:00,U41,-923.0,231.0,440
0.0,0.0,0.0,2023-08-27T12:01:05.394000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:05.574000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:05.674000+00:00,U41,-923.0,231.0,100
0.0,0.0,0.0,2023-08-27T12:01:06.034000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:06.334000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:06.514000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:06.754000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:07.054000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:07.354000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:07.514000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:07.874000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:08.194000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:08.374000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:08.554000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:08.914000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:09.094000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:09.514000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:01:09.654000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:01:09.894000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:10.134000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:10.314000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:10.654000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:10.914000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:11.214000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:11.494000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:11.714000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:12.154000+00:00,U41,-923.0,231.0,440
0.0,0.0,0.0,2023-08-27T12:01:12.334000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:12.734000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:12.894000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:13.215000+00:00,U41,-923.0,231.0,321
0.0,0.0,0.0,2023-08-27T12:01:13.614000+00:00,U41,-923.0,231.0,399
0.0,0.0,0.0,2023-08-27T12:01:13.654000+00:00,U41,-923.0,231.0,40
0.0,0.0,0.0,2023-08-27T12:01:14.014000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:14.214000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:14.594000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:14.754000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:15.054000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:15.274000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:15.614000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:15.794000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:15.954000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:16.174000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:16.474000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:16.654000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:16.814000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:17.094000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:17.314000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:17.554000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:17.774000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:17.834000+00:00,U41,-923.0,231.0,60
0.0,0.0,0.0,2023-08-27T12:01:18.034000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:18.334000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:18.574000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:18.874000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:19.094000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:19.334000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:19.554000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:19.715000+00:00,U41,-923.0,231.0,161
0.0,0.0,0.0,2023-08-27T12:01:19.914000+00:00,U41,-923.0,231.0,199
0.0,0.0,0.0,2023-08-27T12:01:20.074000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:20.294000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:20.614000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:20.694000+00:00,U41,-923.0,231.0,80
0.0,0.0,0.0,2023-08-27T12:01:20.974000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:21.474000+00:00,U41,-923.0,231.0,500
0.0,0.0,0.0,2023-08-27T12:01:21.814000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:22.234000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:01:22.494000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:22.774000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:22.994000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:23.274000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:23.454000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:23.714000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:23.934000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:24.254000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:24.494000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:24.874000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:25.034000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:25.334000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:25.514000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:25.674000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:25.914000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:26.154000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:26.315000+00:00,U41,-923.0,231.0,161
0.0,0.0,0.0,2023-08-27T12:01:26.494000+00:00,U41,-923.0,231.0,179
0.0,0.0,0.0,2023-08-27T12:01:26.694000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:26.954000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:27.174000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:27.334000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:27.634000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:27.974000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:28.154000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:28.474000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:28.794000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:29.014000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:29.174000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:29.394000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:29.774000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:30.014000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:30.274000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:30.514000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:30.754000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:31.134000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:31.534000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:31.694000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:31.974000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:32.314000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:32.654000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:32.935000+00:00,U41,-923.0,231.0,281
0.0,0.0,0.0,2023-08-27T12:01:33.194000+00:00,U41,-923.0,231.0,259
0.0,0.0,0.0,2023-08-27T12:01:33.554000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:33.874000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:33.934000+00:00,U41,-923.0,231.0,60
0.0,0.0,0.0,2023-08-27T12:01:34.254000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:34.434000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:34.874000+00:00,U41,-923.0,231.0,440
0.0,0.0,0.0,2023-08-27T12:01:34.954000+00:00,U41,-923.0,231.0,80
0.0,0.0,0.0,2023-08-27T12:01:35.174000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:35.454000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:35.654000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:35.834000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:36.114000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:36.314000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:36.514000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:36.694000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:36.974000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:37.074000+00:00,U41,-923.0,231.0,100
0.0,0.0,0.0,2023-08-27T12:01:37.374000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:37.754000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:37.914000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:38.114000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:38.354000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:38.554000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:39.074000+00:00,U41,-923.0,231.0,520
0.0,0.0,0.0,2023-08-27T12:01:39.174000+00:00,U41,-923.0,231.0,100
0.0,0.0,0.0,2023-08-27T12:01:39.515000+00:00,U41,-923.0,231.0,341
0.0,0.0,0.0,2023-08-27T12:01:39.714000+00:00,U41,-923.0,231.0,199
0.0,0.0,0.0,2023-08-27T12:01:39.874000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:39.954000+00:00,U41,-923.0,231.0,80
0.0,0.0,0.0,2023-08-27T12:01:40.234000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:40.454000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:40.614000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:40.854000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:40.994000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:01:41.254000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:41.794000+00:00,U41,-923.0,231.0,540
0.0,0.0,0.0,2023-08-27T12:01:42.174000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:42.454000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:42.754000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:43.074000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:43.254000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:43.594000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:43.774000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:44.034000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:44.194000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:44.554000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:44.774000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:45.254000+00:00,U41,-923.0,231.0,480
0.0,0.0,0.0,2023-08-27T12:01:45.674000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:01:45.894000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:46.075000+00:00,U41,-923.0,231.0,181
0.0,0.0,0.0,2023-08-27T12:01:46.154000+00:00,U41,-923.0,231.0,79
0.0,0.0,0.0,2023-08-27T12:01:46.474000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:46.714000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:47.114000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:47.214000+00:00,U41,-923.0,231.0,100
0.0,0.0,0.0,2023-08-27T12:01:47.494000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:47.734000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:47.974000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:48.034000+00:00,U41,-923.0,231.0,60
0.0,0.0,0.0,2023-08-27T12:01:48.374000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:48.794000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:01:49.014000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:49.074000+00:00,U41,-923.0,231.0,60
0.0,0.0,0.0,2023-08-27T12:01:49.254000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:49.534000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:49.694000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:50.014000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:01:50.894000+00:00,U41,-923.0,231.0,880
0.0,0.0,0.0,2023-08-27T12:01:51.154000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:51.614000+00:00,U41,-923.0,231.0,460
0.0,0.0,0.0,2023-08-27T12:01:51.774000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:51.954000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:52.154000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:01:52.434000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:01:52.794000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:01:53.314000+00:00,U41,-923.0,231.0,520
0.0,0.0,0.0,2023-08-27T12:01:53.654000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:01:53.894000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:01:54.294000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:54.754000+00:00,U41,-923.0,231.0,460
0.0,0.0,0.0,2023-08-27T12:01:54.914000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:55.374000+00:00,U41,-923.0,231.0,460
0.0,0.0,0.0,2023-08-27T12:01:55.774000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:56.074000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:56.374000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:01:56.834000+00:00,U41,-923.0,231.0,460
0.0,0.0,0.0,2023-08-27T12:01:57.214000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:01:57.434000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:57.654000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:57.874000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:01:58.274000+00:00,U41,-923.0,231.0,400
0.0,0.0,0.0,2023-08-27T12:01:58.454000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:01:58.914000+00:00,U41,-923.0,231.0,460
0.0,0.0,0.0,2023-08-27T12:01:59.074000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:01:59.215000+00:00,U41,-923.0,231.0,141
0.0,0.0,0.0,2023-08-27T12:01:59.454000+00:00,U41,-923.0,231.0,239
0.0,0.0,0.0,2023-08-27T12:01:59.714000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:01:59.954000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:00.134000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:00.274000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:00.614000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:00.914000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:02:01.154000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:01.394000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:01.594000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:01.934000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:02.174000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:02.314000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:02.674000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:02.874000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:03.094000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:02:03.474000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:02:04.454000+00:00,U41,-923.0,231.0,980
0.0,0.0,0.0,2023-08-27T12:02:04.694000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:05.074000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:02:05.354000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:02:05.414000+00:00,U41,-923.0,231.0,60
0.0,0.0,0.0,2023-08-27T12:02:05.694000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:02:05.874000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:06.114000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:06.374000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:02:06.454000+00:00,U41,-923.0,231.0,80
0.0,0.0,0.0,2023-08-27T12:02:06.694000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:06.954000+00:00,U41,-923.0,231.0,260
0.0,0.0,0.0,2023-08-27T12:02:07.394000+00:00,U41,-923.0,231.0,440
0.0,0.0,0.0,2023-08-27T12:02:07.474000+00:00,U41,-923.0,231.0,80
0.0,0.0,0.0,2023-08-27T12:02:07.794000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:02:08.034000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:08.454000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:02:08.814000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:09.134000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:02:09.494000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:09.734000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:10.034000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:02:10.394000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:10.574000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:10.814000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:11.154000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:11.314000+00:00,U41,-923.0,231.0,160
0.0,0.0,0.0,2023-08-27T12:02:11.554000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:12.114000+00:00,U41,-923.0,231.0,560
0.0,0.0,0.0,2023-08-27T12:02:12.335000+00:00,U41,-923.0,231.0,221
0.0,0.0,0.0,2023-08-27T12:02:12.474000+00:00,U41,-923.0,231.0,139
0.0,0.0,0.0,2023-08-27T12:02:12.714000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:13.094000+00:00,U41,-923.0,231.0,380
0.0,0.0,0.0,2023-08-27T12:02:13.314000+00:00,U41,-923.0,231.0,220
0.0,0.0,0.0,2023-08-27T12:02:13.494000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:13.834000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:14.114000+00:00,U41,-923.0,231.0,280
0.0,0.0,0.0,2023-08-27T12:02:14.474000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:14.674000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:15.094000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:02:15.514000+00:00,U41,-923.0,231.0,420
0.0,0.0,0.0,2023-08-27T12:02:15.654000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:15.954000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:02:16.294000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:16.734000+00:00,U41,-923.0,231.0,440
0.0,0.0,0.0,2023-08-27T12:02:17.094000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:17.454000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:17.594000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:17.894000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:02:18.094000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:18.274000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:18.594000+00:00,U41,-923.0,231.0,320
0.0,0.0,0.0,2023-08-27T12:02:18.734000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:18.935000+00:00,U41,-923.0,231.0,201
0.0,0.0,0.0,2023-08-27T12:02:19.414000+00:00,U41,-923.0,231.0,479
0.0,0.0,0.0,2023-08-27T12:02:19.594000+00:00,U41,-923.0,231.0,180
0.0,0.0,0.0,2023-08-27T12:02:19.794000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:19.994000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:20.194000+00:00,U41,-923.0,231.0,200
0.0,0.0,0.0,2023-08-27T12:02:20.674000+00:00,U41,-923.0,231.0,480
0.0,0.0,0.0,2023-08-27T12:02:20.694000+00:00,U41,-923.0,231.0,20
0.0,0.0,0.0,2023-08-27T12:02:21.054000+00:00,U41,-923.0,231.0,360
0.0,0.0,0.0,2023-08-27T12:02:21.354000+00:00,U41,-923.0,231.0,300
0.0,0.0,0.0,2023-08-27T12:02:21.594000+00:00,U41,-923.0,231.0,240
0.0,0.0,0.0,2023-08-27T12:02:21.734000+00:00,U41,-923.0,231.0,140
0.0,0.0,0.0,2023-08-27T12:02:22.074000+00:00,U41,-923.0,231.0,340
0.0,0.0,0.0,2023-08-27T12:02:22.494000+00:00,U41,-923.0,231.0,420
